,Malware,Phishing,Exploits,Fraudlent Services,Unwanted Programs,Spammers,Unlabelled
57427,2,0,0,0,0,0,0
57426,0,0,0,0,2,0,0
57424,1,0,0,0,0,0,0
57422,17,0,0,0,0,0,0
9512,243,50,3,59,0,0,0
10778,129,36,1,0,0,0,0
199374,4,0,0,0,0,0,0
199377,4,0,0,0,0,0,0
34977,47,0,1,0,0,0,0
33083,9,0,0,0,0,0,0
197790,57,0,0,0,0,0,0
265308,1,0,0,0,0,0,0
58955,29,98,0,0,0,0,0
58224,23,0,0,0,1,0,0
197794,36,0,1,0,0,1,0
14855,1,0,0,0,0,0,0
33084,30,0,0,0,0,0,0
197798,4,2,0,0,0,0,0
11827,1,0,0,0,0,0,0
14858,3,0,0,0,0,0,0
18881,2865,69,7,10,0,2,0
58958,5,0,0,0,0,0,0
14670,24,0,39,0,0,0,0
48684,79,54,3,4,148,0,0
48683,159,4,2,0,2,0,0
38616,9,2,0,4,0,0,0
62302,2,0,0,24,0,0,0
48689,105,1,0,28,0,0,0
48688,1,0,0,0,0,0,0
52866,1,0,0,0,0,0,0
1257,202,42,7,373,5,0,0
28481,3,0,0,0,0,0,0
13082,6,0,0,0,0,0,0
133331,1,0,0,0,0,0,0
0,6,0,0,3,0,0,0
202536,6,0,0,0,0,0,0
133334,1,0,0,0,0,0,0
18779,29415,1441,7528,4859,40,765,0
132318,0,13,0,0,0,0,0
33552,15,2,0,10,0,0,0
33887,5,0,0,0,0,0,0
33554,2,0,0,0,2,0,0
33885,8,4,0,4,0,0,0
27833,17,0,0,0,0,0,0
59796,65,16,1,193,6,0,0
27831,15,0,0,0,0,0,0
203226,32046,223,90,285,6,0,0
48067,1,0,0,0,0,0,0
203220,2,0,0,0,0,0,0
59791,4,1,0,0,0,0,0
20284,11,15,6,14,11,0,0
27839,6,0,0,0,0,0,0
41557,33,0,0,0,0,0,0
41550,616,6,0,0,0,0,0
264963,2,0,0,0,0,0,0
10196,3,0,0,0,0,0,0
10197,24,0,0,2,0,0,0
29757,177,80,2,18,2,0,0
39621,0,2,0,2,0,0,0
39622,2,0,0,0,0,0,0
10094,3,0,0,0,0,0,0
39629,0,1,0,0,0,0,0
10199,18,0,0,0,0,0,0
198354,248,0,0,0,0,0,0
198356,11,0,0,0,0,0,0
198357,32,2,1,0,0,0,0
19222,4,0,0,0,2,0,0
29283,1,0,0,0,0,0,0
29286,13,0,1,0,0,0,0
40934,10,0,0,0,0,0,0
198429,2,0,0,0,0,0,0
1126,4,0,2,1,0,0,0
59571,0,3,0,0,0,0,0
59577,1,0,1,0,0,0,0
59575,1,0,1,0,0,0,0
15107,4,4,0,0,0,0,0
30286,0,0,0,0,14,0,0
15102,4,0,0,0,0,0,0
30282,2,0,0,0,33,0,0
29131,262,2,33,238,0,1,0
29132,14,2,0,0,0,0,0
29134,1718,9,0,2,0,0,0
134762,21,17,0,0,1,0,0
39566,17,3,0,0,0,0,0
39561,86,0,4,4,0,0,0
22557,1,0,0,0,0,0,0
395753,0,0,0,0,1,0,0
18081,32,0,3,0,0,0,0
59850,18,0,0,0,4,0,0
31776,0,0,0,0,4,0,0
12594,38,5,0,0,0,0,0
12595,97,0,0,0,0,0,0
8514,142,0,0,1,0,0,0
8515,34,5,0,0,0,0,0
8512,11,0,0,0,0,0,0
8513,111,0,0,0,0,0,0
8047,7,0,0,2,0,0,0
8048,542,27,1,3,0,0,0
48095,10,2,0,14,0,0,0
12599,2,0,0,0,0,0,0
8518,0,0,0,0,12,0,0
12848,3,0,0,0,0,0,0
12849,51,1,1,0,0,0,0
12843,92,15,6,42,2,0,0
54075,1,0,0,0,0,0,0
12846,12,0,0,0,0,0,0
12844,4,0,0,0,0,0,0
50463,35,0,1,0,2,0,0
198018,0,0,0,0,1,0,0
26619,5,0,0,0,0,0,0
50465,213,17,705,7,0,0,0
35908,3058,711,110,276,15,12,0
26615,27,0,1,0,0,0,0
26617,19,0,0,0,0,0,0
44901,476,129,12,532,4,0,0
44902,3,0,0,0,0,0,0
133800,0,0,0,9,0,0,0
203939,0,1,0,0,0,0,0
28083,1,0,0,0,0,0,0
47223,1,0,0,0,0,0,0
24282,21,4,1,3,4,0,0
22625,10,0,0,0,9,0,0
61029,7,3,0,0,0,0,0
45433,6,0,0,0,0,0,0
41765,0,3,0,0,0,0,0
52829,5,0,0,0,0,0,0
40368,8,0,0,0,0,0,0
131404,8,0,0,0,0,0,0
263378,8,0,0,0,0,0,0
24757,18,1,0,0,0,0,0
24751,4,0,0,0,0,0,0
24750,159,0,0,19,0,0,0
47156,6,0,0,0,0,0,0
24758,5,0,1,0,0,0,0
23393,436,63,2,169,99,0,0
28661,19,2,0,0,0,0,0
23391,3,0,0,0,0,0,0
28667,1,0,0,0,0,0,0
28666,199,52,0,134,6,0,0
23394,21,14,2,13,0,0,0
263374,1,0,0,0,0,0,0
28885,46,0,0,0,0,0,0
28884,1,0,0,0,0,0,0
28881,1,0,0,0,0,0,0
43179,1,0,0,0,0,0,0
61242,1,0,0,0,0,0,0
13647,76,0,1,22,2,0,0
13645,16805,46,5,289,9,0,0
4775,14,0,0,0,0,0,0
31953,1,0,0,0,0,0,0
4773,21,0,0,0,0,0,0
4770,7,3,0,8,4,0,0
4771,33,6,0,0,0,0,0
26286,1,0,0,4,0,0,0
26282,1,0,0,0,0,0,0
13649,2100,41,22,100,158,5,0
24238,106,30,2,68,2,0,0
50688,4,0,0,0,0,0,0
201168,0,6,0,0,6,0,0
42574,0,1,0,0,0,0,0
201167,2,0,0,0,0,0,0
14244,15,2,0,0,40,0,0
11468,0,1,0,0,0,0,0
51483,2,0,0,0,0,0,0
55653,2,2,0,0,0,0,0
55303,2,40,1,0,0,0,0
19029,20,0,0,2,0,0,0
133480,15,0,0,0,0,0,0
16039,0,2,0,0,0,0,0
32278,0,0,0,0,3,0,0
19757,2,0,0,0,0,0,0
14242,16,0,4,0,0,0,0
32275,4,2,0,4,0,0,0
51336,6,0,0,0,0,0,0
51331,14,0,0,0,0,0,0
19752,14,0,0,0,0,0,0
16030,1,4,0,0,0,0,0
56652,110,0,0,0,0,0,0
12517,0,1,0,0,0,0,0
56309,187,39,1,28,0,0,0
56656,1448,0,0,0,0,0,0
17348,0,0,0,2,0,0,0
56878,48,0,40,1,0,153,0
52356,0,2,0,0,0,0,0
56876,6,2,0,0,0,0,0
56659,65,0,5,5,0,0,0
11706,32,0,0,0,1,0,0
56301,18,13,0,3,0,0,0
56872,55,0,1,0,0,0,0
52350,1,0,0,0,0,0,0
56870,54,0,228,211,0,0,0
4618,384,48,17,13,10,0,0
25394,249,34,1,32,0,6,0
25398,2,0,0,0,0,0,0
4613,0,1,0,0,0,0,0
262474,1,0,0,0,0,0,0
262476,1,0,0,0,0,0,0
23932,11,2,0,1,0,0,0
262470,6,0,0,0,0,0,0
23930,13,2,0,20,0,0,0
197078,4,0,0,0,0,0,0
57653,0,0,1,0,0,0,0
262478,5,0,0,0,0,0,0
57656,1,0,1,0,0,0,0
51159,3,0,0,4,0,0,0
51153,1,0,1,0,0,0,0
59101,1,2,0,0,0,0,0
51155,3,0,0,0,0,0,0
27229,71,10,11,1,6,0,0
64013,4,1,0,0,0,0,0
64018,1,0,0,0,0,0,0
52173,109,119,5,41,0,0,0
20702,6,0,0,0,0,0,0
20875,807,0,0,0,0,0,0
20704,17,4,0,0,0,0,0
20870,1,0,0,0,0,0,0
36372,1,0,0,0,0,0,0
11872,3,0,0,0,0,0,0
36374,6,0,0,0,0,0,0
36375,149,0,0,0,0,0,0
53889,149,25,6,44,0,0,0
25575,35,8,0,0,0,0,0
25577,636,308,11,55,14,0,0
42304,7,0,0,0,0,0,0
42305,2,0,0,0,0,0,0
42306,3,0,0,0,0,0,0
42300,0,0,1,0,0,0,0
42303,0,0,0,4,0,0,0
39251,58,0,1,0,0,0,0
38805,11,0,0,0,0,0,0
17409,18,0,0,0,0,0,0
2711,5,4,1,0,0,0,0
2716,1,0,0,0,0,0,0
2715,41,4,0,0,0,0,0
134121,8,0,0,0,0,0,0
28555,4,0,0,0,0,0,0
9177,8,0,0,0,0,0,0
10349,4,0,0,0,0,0,0
7954,0,0,0,2,3,0,0
39819,138,2,2,907,0,0,0
39817,1,0,0,0,0,0,0
9166,0,0,0,0,2,0,0
10692,9,2,0,0,0,0,0
39812,1239,12,0,0,0,0,0
9175,0,0,0,0,1,0,0
10697,25,3,0,6,0,0,0
39811,3,0,0,0,0,0,0
42160,133,10,1,16,0,0,0
42161,5,0,0,0,0,0,0
42163,1,3,0,0,0,0,0
34209,64,0,0,0,0,0,0
14779,30,0,8,2,18,0,0
16967,0,0,0,0,1,0,0
16966,0,2,0,0,4,0,0
16529,4,4,0,0,0,0,0
58023,0,0,0,4,0,0,0
52682,1,0,0,0,0,0,0
52683,2,0,0,0,0,0,0
12271,2095,18,4,11,0,0,0
134247,3,0,0,0,0,0,0
6245,67,0,7,0,0,0,0
59587,15,0,0,0,0,0,0
53225,20,14,0,0,0,0,0
53224,2,0,0,0,0,0,0
53221,37,12,0,0,0,0,0
53223,2,0,0,0,0,0,0
53222,2,0,0,0,0,0,0
53559,10,0,0,0,0,0,0
197927,0,0,0,2,0,0,0
63530,0,40,0,0,0,0,0
13319,20,2,0,0,0,0,0
9703,3,0,0,0,0,0,0
9706,4,0,0,0,0,0,0
60459,2,0,0,0,0,0,0
21479,99,22,0,5,1,0,0
8870,21,0,8,1,0,1,0
8875,3,0,0,0,3,0,0
8877,13,0,1,0,0,0,0
33303,0,0,0,0,2,0,0
37357,4,0,0,0,0,0,0
21473,8,2,0,0,0,0,0
21472,14,0,0,4,0,0,0
37353,13,0,0,0,0,0,0
37423,1,0,0,0,0,0,0
21476,0,0,0,8,0,0,0
48214,0,0,0,0,1,0,0
45335,2,0,0,0,0,0,0
41302,72,0,0,4,0,0,0
41305,381,1,0,2,1,0,0
48211,8,0,0,0,0,0,0
48212,172,0,0,0,0,1,0
16973,4,0,0,0,2,0,0
44575,23,0,1,14,0,1,0
44574,43,6,0,0,2,0,0
44577,3,0,0,0,0,0,0
44571,2324,54,19,11,1,0,0
46230,1,2,0,2,0,0,0
44579,7,0,0,0,0,0,0
133478,692,490,0,52,0,0,0
12638,3,0,0,0,0,0,0
30741,3,0,1,0,0,0,0
12494,3,0,0,0,0,0,0
12497,1,0,0,0,0,0,0
132879,16,0,0,0,0,0,0
197633,5,0,0,0,0,0,0
12496,3,0,0,0,0,0,0
14196,10,2,3,0,15,0,0
36749,3,0,0,0,0,0,0
263511,11,1,0,0,0,0,0
264558,1,0,0,0,0,0,0
15826,56,11,0,2,0,4,0
264556,1,0,0,0,0,0,0
263028,2,0,0,0,0,0,0
263515,1,0,0,0,0,0,0
40217,0,2,0,0,0,0,0
263793,1,0,0,0,0,0,0
263020,1,0,0,0,0,0,0
263790,1,0,0,0,0,0,0
33947,1487,0,0,0,0,0,0
14442,6,0,0,1,0,0,0
58563,5024,937,1,0,2,0,0
33943,1,0,0,0,0,0,0
54020,186,9,1,11,0,0,0
33941,8,0,0,0,0,0,0
24560,804,6,5,16,0,0,0
11129,9,0,0,8,2,0,0
48072,1,0,0,0,0,0,0
10753,3,0,0,0,0,0,0
394362,56,0,2,30,2,0,0
17975,0,0,0,2,0,0,0
17974,846,108,7,10,5,0,0
17976,1,0,0,0,0,0,0
17971,1349,142,43,71,0,16,0
17970,1,0,0,0,0,0,0
8728,38,4,1,0,3,0,0
59962,2,0,0,0,0,0,0
34999,1,0,0,0,0,0,0
264406,1,0,0,0,0,0,0
34995,3,0,0,0,0,0,0
8723,7,3,0,0,0,0,0
34997,14,0,0,0,0,0,0
34990,9,0,0,0,0,0,0
30361,49,2,1,1,81,0,0
8726,103,0,1,1072,0,0,0
13878,49,1,0,0,0,0,0
395412,3,0,3,0,1,0,0
31549,110,11,0,0,0,0,0
31018,1,0,0,0,0,0,0
4181,34,4,0,2,0,0,0
31017,1,23,0,0,0,0,0
263242,1,0,0,0,0,0,0
31012,27,1,1,0,0,0,0
5391,27,9,1,0,0,0,0
31010,1,0,0,0,0,0,0
31543,1,3,0,0,0,0,0
5662,34,10,0,0,17,0,0
5661,3,0,0,0,0,0,0
197248,33,8,0,2,0,0,0
5669,0,11,0,0,0,0,0
5668,0,0,5,0,0,0,0
46235,0,0,0,0,3,0,0
5538,35,0,0,0,0,0,0
34190,1,0,0,0,0,0,0
394094,1,0,1,0,0,0,0
38398,4,0,0,0,0,0,0
62323,1,0,0,0,0,0,0
34198,22,11,0,0,0,0,0
65103,0,0,1,0,2,0,0
38390,3,0,0,0,0,0,0
11802,5,0,0,0,0,0,0
17853,1,0,0,0,0,0,0
262268,2,0,0,0,0,0,0
51223,1,0,0,0,0,0,0
23727,2,1,0,0,0,0,0
23724,16623,2983,327,32,445,1,0
6402,3,0,5,0,0,0,0
15311,202,13,2,7,0,0,0
50575,5,0,0,0,0,0,0
6407,48,10,0,0,0,0,0
59210,18,0,1,4,0,0,0
6405,49,3,0,16,0,0,0
48863,1,0,0,0,0,0,0
43678,36,7,0,0,0,0,0
12479,496,33,1,3,0,0,0
15318,3,0,0,0,0,0,0
61493,4,0,0,9,0,0,0
394896,1,0,0,0,0,0,0
7765,2,0,1,0,0,0,0
3900,11,1,0,0,6,0,0
3908,8,0,0,0,0,0,0
3909,1,0,0,0,0,0,0
200912,1,0,0,0,0,0,0
6746,7,0,0,0,0,0,0
200916,4,0,0,0,0,0,0
48664,1,0,0,0,0,0,0
32592,1448,74,62,408,85,13,0
200918,15,5,0,10,0,0,0
25,1,0,0,0,0,0,0
63124,0,0,0,0,30,0,0
56464,0,0,0,0,136,0,0
56465,36,0,43,0,0,0,0
206776,45,7,1,68,0,0,0
20116,0,9,0,0,0,0,0
56463,16,0,4,0,0,0,0
39049,5,0,1,0,0,0,0
50144,17,0,0,0,70,0,0
35244,3,0,1,0,0,0,0
26201,0,0,0,0,5,0,0
9954,1,0,0,0,0,0,0
39043,3,0,0,0,0,0,0
134841,1,0,0,0,0,0,0
9950,2,0,0,0,0,0,0
39047,639,0,1,6,0,0,0
32040,2,0,0,0,0,0,0
19257,758,94,2,1386,3,0,0
51812,15,0,0,4,0,0,0
16751,0,0,0,0,10,0,0
55511,7,0,0,2,0,0,0
32045,1,0,0,0,0,0,0
16206,18,0,0,0,0,0,0
209,1300545,114922,518,462,10032,54,0
51819,11,0,0,0,0,0,0
12042,0,1,0,4,0,0,0
56791,4,0,0,0,0,0,0
45536,2,0,0,0,0,0,0
56798,8,6,0,0,0,0,0
41877,401,2,0,0,0,0,0
25761,8873,1195,236,137,321,5,0
43793,7,0,0,0,0,0,0
25767,1,10,6,2,0,0,0
25769,0,0,1,0,0,0,0
56487,2,0,0,0,0,0,0
43829,5,0,1,2,0,0,0
33395,0,1,0,0,0,0,0
49532,69,2,2,1,0,0,0
21864,984,1,0,0,0,0,0
21461,0,1,0,0,0,0,0
49536,408,0,6,29,0,1,0
49535,7,0,0,0,0,0,0
33392,1,0,0,0,0,0,0
3651,2,1,2,0,0,0,0
2527,164,11,2,0,3,0,0
199173,2,0,0,0,0,0,0
203937,371,4,0,2,0,0,0
26077,1,0,0,0,0,0,0
45437,8,0,0,0,0,0,0
134335,1,0,0,0,0,0,0
2529,23,0,0,4,0,0,0
45430,231,112,4,0,107,0,0
57223,1,0,0,0,0,0,0
48262,1,0,0,0,0,0,0
201200,247,39,12,38,6,0,0
57227,2064,0,0,0,0,0,0
8386,99,0,3,0,0,0,0
134110,0,0,0,8,0,0,0
43176,1,0,4,0,0,0,0
43171,3,2,2,0,0,0,0
200000,1277,207,38,280,0,11,0
200001,2,0,0,0,0,0,0
196804,112,0,56,99,0,0,0
41314,1,0,0,0,0,0,0
46525,2,0,0,0,0,0,0
134113,1,0,0,0,0,0,0
196808,78,1,1,0,0,0,0
8382,4,0,0,0,0,0,0
38550,1,0,0,0,0,0,0
38553,3,3,0,0,0,0,0
17157,0,0,0,0,2,0,0
17408,84,2,0,6,5,0,0
52545,8,0,0,0,0,0,0
52548,1,0,0,0,0,0,0
133647,14,0,0,0,0,0,0
17403,8,0,0,0,0,0,0
38809,38,2,1,12,0,0,0
25184,266,50,5,2,0,0,0
25186,0,0,0,0,3,0,0
60458,64,16,6,24,0,0,0
25180,51,0,2,11,4,0,0
25182,4,0,0,0,0,0,0
60454,1,0,0,0,0,0,0
60455,12,4,0,0,0,0,0
60456,1,0,0,5,0,0,0
25189,1,4,0,0,0,0,0
60453,1,0,0,0,0,0,0
53768,5,0,0,0,0,0,0
9572,6,0,0,0,0,0,0
24186,123,6,0,0,0,0,0
134899,8,0,0,0,0,0,0
36743,10,6,1,2,1,0,0
9578,4,0,0,0,0,0,0
36295,1,3,1,0,0,0,0
10755,7,0,4,0,0,0,0
53767,0,0,0,12,0,0,0
5392,0,2,0,0,0,0,0
33719,1,0,0,0,0,0,0
5390,11,0,0,6,0,0,0
5396,171,31,1,0,0,0,0
5394,14,0,0,0,0,0,0
58791,25,1,2,3,5,0,0
11807,2,0,0,0,4,0,0
58797,0,0,0,0,1,0,0
45292,8,0,0,0,0,0,0
48669,37,0,3,117,0,1,0
64200,15,0,0,0,0,0,0
20115,12605,48,21,32,0,1,0
57388,1,0,0,0,0,0,0
48667,0,1,0,0,0,0,0
48666,1906,336,15,1147,4,0,0
48661,0,0,0,8,0,0,0
48662,6,0,0,4,0,0,0
36127,37,0,0,6,0,0,0
36129,2,0,0,0,2,0,0
133319,16,0,0,5,0,0,0
133648,2,0,0,0,0,0,0
11191,0,1,0,0,0,0,0
132993,1,0,0,0,0,0,0
44746,0,2,0,0,0,0,0
44744,4,0,2,0,0,0,0
44217,7,0,0,27,0,0,0
10912,116,0,1,7,52,0,0
41937,85,0,0,0,0,0,0
132996,1,0,0,0,0,0,0
27589,663,29,16,38,302,0,0
196758,8,0,0,0,0,0,0
196752,640,84,3,167,6,0,0
48004,73,19,2,2,1,0,0
196750,3,0,7,0,0,0,0
59772,6,1,0,0,0,0,0
786,67,1,0,3,6,0,0
9394,798,1306,148,30,11,5,0
40913,23,0,0,19,13,0,0
57916,226,0,0,0,0,0,0
39605,2,0,0,3,15,0,0
39608,4047,28,13,11,0,1,0
40918,1,0,0,0,0,0,0
61747,1,0,0,0,0,0,0
133655,3,0,0,0,0,0,0
198403,19,4,0,38,0,0,0
265320,1,0,0,0,0,0,0
265329,1,0,0,0,0,0,0
34296,24,0,0,0,0,0,0
34295,109,0,1,0,0,0,0
10910,0,0,0,0,4,0,0
48957,80,6,1,0,1,0,0
15128,8,0,0,0,0,0,0
15129,1,0,0,0,0,0,0
39545,6,0,1,0,0,0,0
39546,2,0,0,0,0,0,0
135253,1,0,0,0,0,0,0
39542,7,0,0,8,0,0,0
39543,57,0,2,0,0,0,0
46609,0,0,0,12,16,0,0
22626,0,0,0,0,11,0,0
31715,5,0,0,0,0,0,0
29614,18,0,0,0,0,0,0
203203,2,0,0,0,0,0,0
7155,50,0,0,10,0,0,0
48781,15,0,0,0,0,0,0
26981,4,0,0,0,0,0,0
7151,13,8,0,3,9,0,0
196753,2,0,0,0,0,0,0
37656,23,0,0,0,0,0,0
33576,22,0,0,0,0,0,0
135259,1,0,0,0,0,0,0
29611,28,3,5,7,0,0,0
41535,172,27,15,28,1,0,0
395776,0,15,0,2,0,0,0
37658,1,0,0,0,0,0,0
12860,303,103,13,68,0,0,0
34072,5,0,0,0,0,0,0
49126,335,63,4,48,0,0,0
8068,18,23,0,1,9,0,0
8069,25,0,0,0,0,0,0
394133,3,0,0,0,0,0,0
394130,3,0,0,0,0,0,0
9395,19,0,1,0,0,0,0
30008,2,0,0,0,0,0,0
42381,1,0,0,0,0,0,0
57910,13222,21,11,3050,27,0,0
7482,49,0,0,14,0,0,0
7489,339,46,7,109,0,0,0
25943,2,0,0,0,0,0,0
29737,2,0,1,0,0,0,0
50448,28,6,0,20,4,0,0
50449,1,0,0,0,0,0,0
44963,11,0,0,0,0,0,0
50334,413,0,0,0,0,0,0
50335,1,0,0,0,0,0,0
44967,7,0,0,0,0,0,0
44964,8,0,3,0,0,0,0
47242,319,45,49,42,0,0,0
47241,62,1,0,0,0,0,0
1103,9,0,0,0,0,0,0
47245,65,0,2,0,1,0,0
132198,57,8,0,25,0,0,0
132199,51,2,0,0,0,0,0
7465,4,0,0,0,0,0,0
131423,0,16,0,0,0,0,0
57918,0,4,0,0,0,0,0
131427,0,0,0,1,0,0,0
22355,8,0,0,0,0,0,0
22606,3,0,0,0,4,0,0
131428,22,0,0,1,0,0,0
22351,1,0,0,0,0,0,0
22602,0,2,0,0,0,0,0
57788,0,0,0,0,2,0,0
3737,7,0,0,1,0,0,0
198913,0,1,0,0,0,0,0
197184,1,0,0,0,0,0,0
197181,4,4,0,0,0,0,0
198401,2,0,0,0,0,0,0
42557,2,7,0,0,34,0,0
28609,1,0,0,1,0,0,0
264239,4,0,0,0,0,0,0
28604,255,0,0,0,7,3,0
28606,2,0,0,0,0,0,0
57100,3,0,0,0,0,0,0
46281,35,0,0,0,0,0,0
4922,4,0,0,0,0,0,0
43360,4,0,0,0,0,0,0
43362,1023,179,27,136,2,0,0
24990,2,5,0,0,0,0,0
43366,6,0,0,0,0,2,0
35655,8,0,3,0,0,0,0
35656,0,2,2,0,0,0,0
35657,1,0,0,0,0,0,0
4792,170,0,0,0,0,0,0
135387,19,0,0,0,6,0,0
197988,100,13,4,18,2,0,0
132731,1,0,0,0,0,0,0
197985,0,0,0,0,3,0,0
55678,10,0,0,0,0,0,0
61001,0,0,0,0,1,0,0
51313,1,0,0,8,0,0,0
51311,0,2,0,0,0,0,0
51310,13,0,0,0,0,0,0
51317,13,0,0,0,0,0,0
45552,127,5,0,0,0,0,0
60203,1,0,0,0,0,0,0
56328,7,0,0,0,0,0,0
56322,50,9,2,127,0,0,0
25376,0,0,0,0,2,0,0
25374,70,1,0,0,0,0,0
45557,3,12,0,0,0,0,0
51177,52,5,3,20,0,0,0
262459,14,0,0,0,0,0,0
262457,2,0,0,0,0,0,0
262456,5,0,0,0,0,0,0
262454,2,0,0,0,0,0,0
262450,1,0,0,0,0,0,0
57166,2,0,0,0,0,0,0
43587,0,3,0,0,0,0,0
43580,2,7,0,0,0,0,0
17213,0,2,0,0,0,0,0
43589,8,0,0,0,0,0,0
43588,55,1,0,4,0,0,0
25518,0,0,0,2,0,0,0
25519,0,209,0,0,0,0,0
25512,597,11,0,275,0,0,0
36351,52553,6368,1002,12077,3495,31,0
36352,7973,727,233,11911,19,7,0
25511,4,0,0,0,2,0,0
36354,12,0,0,0,0,0,0
25515,1007,0,0,0,0,0,0
42362,37,14,0,0,0,0,0
42363,107,23,6,14,0,0,0
42360,1,0,0,0,0,0,0
57169,92,12,1,20,2,4,0
42366,2,9,0,0,0,0,0
42367,2,0,0,0,0,0,0
42368,86,1,0,4,0,0,0
197846,1,0,0,0,0,0,0
12789,0,0,0,0,3,0,0
52371,1,0,0,0,0,0,0
52372,1,0,0,0,0,0,0
12783,1,0,0,0,0,0,0
53110,1,0,0,0,0,0,0
264932,1,0,0,0,0,0,0
55309,4,1,0,0,0,0,0
39834,2,0,0,0,0,0,0
39833,0,0,1,0,0,0,0
196819,0,0,0,3,0,0,0
9498,169,3,5,6,19,0,0
7979,105,222,0,53,91,0,0
16410,0,0,0,0,4,0,0
16941,2,0,0,0,0,0,0
9143,314,20,17,17,0,0,0
9141,9,0,2,0,0,0,0
9146,134,11,1,0,0,0,0
9497,1,0,0,0,0,0,0
21188,2,0,0,0,0,0,0
12252,51,4,2,0,9,2,0
12251,2,0,0,0,0,0,0
39178,2,0,0,0,0,0,0
42187,8,0,0,0,0,0,0
21183,9,0,0,0,0,0,0
21182,0,6,0,0,0,0,0
12258,77,37,0,0,2,0,0
17090,158,79,0,111,5,0,0
20857,1028,260,52,410,5,0,0
20852,147,0,0,0,0,0,0
20853,163,15,7,6,0,0,0
17098,0,0,0,12,0,0,0
7527,0,0,0,0,1,0,0
53203,1,0,0,0,0,0,0
53207,1,0,0,0,0,0,0
9723,31,0,0,0,0,0,0
53209,1,0,0,0,0,0,0
9729,32,6,10,8,0,0,0
24137,1,0,0,0,0,0,0
21327,1,0,0,0,0,0,0
24134,2,2,0,0,0,0,0
21453,38,1,1,0,0,0,0
49270,1,1,0,0,0,0,0
42981,8,0,0,0,0,0,0
38019,6,0,0,0,0,0,0
199475,1,0,0,0,0,0,0
63510,0,6,0,0,0,0,0
24139,197,96,3,1,0,0,0
24138,92,34,4,2,0,0,0
3464,2,1,0,0,0,0,0
3462,8057,876,71,1770,40,1,0
37403,4,0,0,0,0,0,0
8896,14,23,0,0,0,0,0
7158,3,0,0,0,0,0,0
8893,168,72,0,11,7,0,0
20782,0,0,0,2,0,0,0
8891,49,2,0,0,16,0,0
33387,2688,507,71,1739,30,1,0
45352,311,137,2,41,7,0,0
48273,2,0,0,0,0,0,0
20580,54,0,1,5,0,0,0
48271,212,6,46,452,0,0,0
204000,2,0,0,0,1,0,0
48274,6,0,0,0,0,0,0
45355,2,0,0,0,0,0,0
45609,20,0,0,0,0,0,0
48278,33,1,2,0,0,0,0
48279,82,1,1,0,0,2,0
44553,7,0,0,0,0,0,0
44634,2,0,0,0,0,0,0
44557,97,0,1,4,0,0,0
44556,10,0,0,0,0,0,0
32647,8,3,0,88,0,0,0
62100,1,0,0,0,0,0,0
44558,7,2,0,0,0,0,0
51294,0,0,2,0,0,0,0
197617,2,0,0,0,0,0,0
32642,0,0,0,8,0,0,0
17961,4,0,0,0,0,0,0
197618,1,0,0,0,0,0,0
132858,2,0,0,0,0,0,0
24896,102,0,0,0,0,0,0
13127,57,0,0,0,2,0,0
13124,1595,6,3,7,3,0,0
13122,54,0,0,4,0,0,0
15808,56,0,0,0,0,0,0
15805,3,0,0,0,0,0,0
15804,2,0,0,0,0,0,0
41186,224,49,7,22,3,0,0
202095,4,0,0,0,4,0,0
202090,5,0,0,0,0,0,0
33101,0,0,0,0,3,0,0
33968,5,1,2,0,0,0,0
58580,2,0,1,0,0,0,0
58583,1,2,0,6,0,0,0
14313,1,0,0,0,0,0,0
27446,13,0,0,0,0,0,0
48494,4,1,0,0,0,0,0
394302,1,0,0,0,0,0,0
48492,2,0,0,0,0,0,0
48490,10,0,0,0,0,0,0
62171,0,0,0,4,0,0,0
17950,33,2,3,33,0,0,0
38001,845,127,11,115,0,0,0
59988,1,0,0,0,0,0,0
12716,2,0,0,0,0,0,0
59980,51,12,1,49,0,0,0
34073,2,0,0,0,0,0,0
30145,0,0,0,2,0,0,0
395437,1,0,0,0,0,0,0
45455,1,0,0,0,0,0,0
47589,5,0,0,0,0,0,0
47588,1,0,0,0,0,0,0
31028,3,0,0,0,0,0,0
12491,15,0,0,0,0,0,0
47583,15571,8121,233,5392,26,11,0
132506,55,4,1,0,0,0,0
5645,119,22,1,9,2,0,0
47586,4,0,0,0,0,0,0
56441,2,0,0,0,0,0,0
59183,1,0,0,0,0,0,0
19715,0,3,0,0,0,0,0
29075,288,6,1,0,6,0,0
29074,1,0,0,0,0,0,0
29076,1934,1057,29,101,30,0,0
29071,4,0,0,0,0,0,0
29070,1,0,0,0,0,0,0
29073,29334,506,297,2525,7,44,0
29072,125,0,0,4,1,0,0
263008,1,0,0,0,0,0,0
262202,1,0,0,0,0,0,0
23216,1,0,0,0,0,0,0
28294,1,0,0,0,0,0,0
28292,6,21,0,0,0,0,0
47720,14,4,1,0,0,0,0
31535,4,0,0,0,0,0,0
28299,2433,378,30,220,7,1,0
44796,0,0,0,0,2,0,0
48800,10,3,0,0,0,0,0
48803,6,0,0,0,0,0,0
48809,368,45,0,19,0,0,0
51783,46,3,2,12,0,0,0
51784,140,0,3,0,0,0,0
59214,1,0,0,0,0,0,0
51786,290,0,0,20,0,0,0
15379,2,0,0,0,0,0,0
